,id,seq_len,gravy,tiny,small,aliphatic,aromatic,non_polar,polar,charged,basic,acidic,helix,turn,sheet
10,OG0000022,498,0.5128514056224899,0.33333333333333337,0.6526104417670684,0.3775100401606426,0.11847389558232932,0.6526104417670684,0.3473895582329317,0.1365461847389558,0.0642570281124498,0.07228915662650602,0.3795180722891566,0.2469879518072289,0.285140562248996
11,OG0000024,1121,0.03514719000892054,0.3657448706512043,0.5539696699375558,0.32292595896520965,0.09188224799286351,0.5539696699375558,0.4460303300624442,0.19982158786797502,0.08385370205173952,0.11596788581623549,0.31132917038358604,0.2488849241748439,0.24174843889384479
12,OG0000025,2650,-0.070377358490566,0.33886792452830194,0.5566037735849056,0.31358490566037733,0.10415094339622641,0.5566037735849056,0.44339622641509435,0.21433962264150946,0.10150943396226415,0.11283018867924528,0.30641509433962266,0.25245283018867926,0.2649056603773585
13,OG0000028,2080,-0.5113461538461539,0.3307692307692308,0.5355769230769232,0.22067307692307694,0.1264423076923077,0.5355769230769232,0.46442307692307694,0.2144230769230769,0.09855769230769232,0.11586538461538462,0.2644230769230769,0.2942307692307692,0.18990384615384617
14,OG0000029,656,-0.5179878048780461,0.40091463414634143,0.5,0.28506097560975613,0.0899390243902439,0.5,0.5,0.22713414634146342,0.0899390243902439,0.13719512195121952,0.225609756097561,0.260670731707317,0.2576219512195122
15,OG0000033,1123,-0.27462154942119305,0.27337488869100623,0.5271593944790739,0.2894033837934105,0.1308993766696349,0.5271593944790739,0.4728406055209261,0.26981300089047194,0.1433659839715049,0.12644701691896704,0.3241317898486198,0.20837043633125557,0.26625111308993765
16,OG0000035,775,-0.3716129032258059,0.5032258064516129,0.45806451612903226,0.24258064516129035,0.08903225806451613,0.45806451612903226,0.5419354838709677,0.16516129032258065,0.06193548387096774,0.1032258064516129,0.20645161290322583,0.2929032258064516,0.21419354838709678
17,OG0000036,3276,-0.30079365079365084,0.32967032967032966,0.5238095238095237,0.28815628815628813,0.10714285714285715,0.5238095238095237,0.4761904761904762,0.2521367521367522,0.1382783882783883,0.11385836385836387,0.2805250305250305,0.2384004884004884,0.26495726495726496
18,OG0000039,2212,-0.6061030741410511,0.31645569620253167,0.46745027124773963,0.27034358047016277,0.07956600361663653,0.46745027124773963,0.5325497287522604,0.29566003616636527,0.14285714285714285,0.15280289330922242,0.23191681735985534,0.22603978300180833,0.2870705244122966
19,OG0000040,504,0.42242063492063503,0.32341269841269843,0.6408730158730158,0.3253968253968254,0.1369047619047619,0.6408730158730158,0.3591269841269842,0.16865079365079366,0.08333333333333333,0.08531746031746032,0.37103174603174605,0.2361111111111111,0.25595238095238093
20,OG0000044,340,0.1085294117647059,0.3735294117647059,0.6088235294117648,0.2735294117647059,0.16176470588235292,0.6088235294117648,0.3911764705882353,0.15,0.08823529411764706,0.061764705882352944,0.31470588235294117,0.2735294117647059,0.22941176470588234
21,OG0000051,661,-0.4751891074130103,0.4372163388804841,0.508320726172466,0.2102874432677761,0.12405446293494704,0.508320726172466,0.491679273827534,0.16944024205748864,0.09531013615733737,0.07413010590015129,0.22844175491679275,0.3630862329803328,0.15431164901664146
22,OG0000052,1353,-0.5087213599408712,0.2645971914264597,0.5018477457501848,0.28085735402808576,0.11160384331116038,0.5018477457501848,0.49815225424981524,0.28750923872875095,0.1566888396156689,0.13082039911308205,0.28824833702882485,0.22468588322246857,0.2742054693274205
23,OG0000053,1063,-1.1867356538099687,0.34524929444967073,0.39981185324553153,0.17027281279397932,0.06208842897460019,0.39981185324553153,0.6001881467544684,0.374412041392286,0.19002822201317027,0.18438381937911572,0.16462841015992474,0.2869238005644403,0.15145813734713076
24,OG0000054,1021,-0.41234084231145696,0.31929480901077373,0.5259549461312439,0.2977473065621939,0.08227228207639568,0.5259549461312439,0.4740450538687561,0.2781586679725759,0.14593535749265427,0.13222331047992164,0.25857002938295787,0.21841332027424093,0.2957884427032321
25,OG0000055,321,-0.2797507788161997,0.4579439252336448,0.5669781931464174,0.2866043613707165,0.06542056074766354,0.5669781931464174,0.4330218068535825,0.14641744548286603,0.04984423676012461,0.09657320872274143,0.16510903426791276,0.2866043613707165,0.2897196261682243
26,OG0000056,1739,-0.21006325474410364,0.45830937320299014,0.518688901667625,0.28637147786083955,0.05980448533640023,0.518688901667625,0.48131109833237495,0.20816561242093157,0.06958021851638874,0.13858539390454283,0.2254169062679701,0.34905117883841286,0.25876940770557794
27,OG0000058,507,0.7542406311637099,0.3412228796844181,0.6923076923076923,0.40039447731755423,0.14595660749506903,0.6923076923076923,0.3076923076923077,0.116370808678501,0.0690335305719921,0.047337278106508875,0.42011834319526625,0.22090729783037472,0.2741617357001972
28,OG0000059,576,-0.13159722222222242,0.3524305555555555,0.5364583333333334,0.3003472222222222,0.11805555555555555,0.5364583333333334,0.46354166666666663,0.2326388888888889,0.10590277777777778,0.1267361111111111,0.2899305555555555,0.25520833333333337,0.2673611111111111
29,OG0000070,342,-0.27017543859649135,0.36257309941520466,0.5906432748538011,0.23684210526315788,0.15497076023391812,0.5906432748538011,0.4093567251461988,0.2134502923976608,0.0847953216374269,0.1286549707602339,0.2982456140350877,0.27192982456140347,0.1871345029239766
30,OG0000071,1021,-0.26483839373163526,0.3525954946131244,0.5112634671890304,0.27913809990205685,0.0969637610186092,0.5112634671890304,0.4887365328109696,0.24387855044074436,0.13418217433888344,0.10969637610186092,0.2615083251714006,0.22428991185112634,0.247796278158668
31,OG0000073,382,-0.5848167539267012,0.3193717277486911,0.5340314136125655,0.23036649214659682,0.11518324607329843,0.5340314136125655,0.46596858638743455,0.22774869109947643,0.1387434554973822,0.08900523560209424,0.2408376963350785,0.3010471204188482,0.1806282722513089
32,OG0000079,551,-0.4206896551724136,0.25045372050816694,0.5317604355716878,0.2776769509981851,0.15063520871143377,0.5317604355716878,0.46823956442831216,0.2595281306715064,0.13611615245009073,0.1234119782214156,0.308529945553539,0.21415607985480944,0.24682395644283123
33,OG0000082,469,-0.03240938166311301,0.31982942430703626,0.5628997867803838,0.3347547974413646,0.08315565031982944,0.5628997867803838,0.43710021321961623,0.232409381663113,0.14712153518123666,0.08528784648187633,0.2942430703624733,0.22814498933901917,0.2771855010660981
34,OG0000083,721,-0.2780859916782245,0.3148404993065187,0.5589459084604715,0.289875173370319,0.10402219140083217,0.5589459084604715,0.4410540915395284,0.23855755894590847,0.11927877947295423,0.11927877947295423,0.2829403606102635,0.27045769764216365,0.23855755894590847
35,OG0000087,522,-0.22298850574712656,0.3793103448275862,0.5440613026819923,0.2931034482758621,0.11494252873563218,0.5440613026819923,0.4559386973180076,0.2011494252873563,0.11685823754789271,0.08429118773946359,0.27394636015325674,0.2624521072796935,0.27011494252873564
36,OG0000098,957,0.1946708463949862,0.32601880877742945,0.6081504702194356,0.34169278996865204,0.11180773249738767,0.6081504702194356,0.39184952978056425,0.19644723092998956,0.10867293625914315,0.0877742946708464,0.3260188087774295,0.24764890282131663,0.29571577847439917
37,OG0000099,781,0.10896286811779758,0.3047375160051216,0.5761843790012804,0.3072983354673495,0.1203585147247119,0.5761843790012804,0.42381562099871956,0.20102432778489118,0.1088348271446863,0.09218950064020487,0.3418693982074264,0.2419974391805378,0.2612035851472471
38,OG0000101,1400,-0.36442857142856966,0.29285714285714287,0.5407142857142857,0.29214285714285715,0.10857142857142857,0.5407142857142857,0.45928571428571435,0.2728571428571429,0.1442857142857143,0.1285714285714286,0.275,0.23357142857142857,0.27714285714285714
39,OG0000103,802,-0.5157107231920188,0.40399002493765584,0.4950124688279302,0.22942643391521195,0.12468827930174563,0.4950124688279302,0.5049875311720698,0.2668329177057357,0.12344139650872818,0.1433915211970075,0.23441396508728182,0.2805486284289277,0.20199501246882792
40,OG0000116,1795,0.03158774373259039,0.29415041782729806,0.573259052924791,0.31476323119777155,0.12646239554317548,0.573259052924791,0.42674094707520893,0.22395543175487467,0.1158774373259053,0.10807799442896936,0.34317548746518106,0.2144846796657382,0.25682451253481897
41,OG0000117,711,-0.47383966244725745,0.3066104078762306,0.509142053445851,0.2545710267229254,0.1279887482419128,0.509142053445851,0.49085794655414905,0.2573839662447257,0.11392405063291139,0.14345991561181434,0.279887482419128,0.26863572433192684,0.2222222222222222
42,OG0000118,562,-0.5291814946619213,0.48042704626334515,0.44661921708185054,0.2117437722419929,0.08540925266903915,0.44661921708185054,0.5533807829181494,0.16725978647686832,0.05871886120996442,0.10854092526690391,0.19395017793594305,0.34519572953736655,0.19572953736654805
43,OG0000119,1601,0.08931917551530345,0.2773266708307308,0.5596502186133666,0.3547782635852592,0.09993753903810118,0.5596502186133666,0.4403497813866334,0.221736414740787,0.11930043722673328,0.10243597751405371,0.3391630231105559,0.18800749531542787,0.3166770768269831
44,OG0000120,717,-0.4538354253835411,0.3277545327754533,0.5271966527196653,0.2845188284518828,0.09483960948396095,0.5271966527196653,0.47280334728033474,0.23430962343096234,0.10320781032078104,0.13110181311018132,0.23988842398884236,0.26220362622036264,0.2789400278940028
45,OG0000121,466,0.23798283261802566,0.27896995708154504,0.6094420600858369,0.33047210300429186,0.16952789699570817,0.6094420600858369,0.3905579399141631,0.19098712446351931,0.12017167381974249,0.07081545064377683,0.38197424892703863,0.20386266094420602,0.2789699570815451
46,OG0000122,515,0.48796116504854403,0.31844660194174756,0.6718446601941748,0.34757281553398056,0.14174757281553396,0.6718446601941748,0.32815533980582523,0.15339805825242717,0.07378640776699029,0.07961165048543689,0.3786407766990291,0.23300970873786406,0.2621359223300971
47,OG0000123,280,-0.20535714285714307,0.36071428571428577,0.557142857142857,0.26785714285714285,0.11785714285714285,0.557142857142857,0.44285714285714284,0.18571428571428572,0.11428571428571428,0.07142857142857142,0.2714285714285714,0.275,0.23214285714285712
48,OG0000124,429,-0.3244755244755246,0.5081585081585083,0.5314685314685316,0.26573426573426573,0.04428904428904429,0.5314685314685316,0.46853146853146854,0.12121212121212122,0.037296037296037296,0.08391608391608392,0.15384615384615385,0.30536130536130535,0.2470862470862471
49,OG0000134,4123,-0.15217074945428036,0.3245209798690274,0.5462042202279893,0.3203977686150861,0.09192335677904438,0.5462042202279893,0.4537957797720107,0.2452097986902741,0.12151346107203492,0.12369633761823914,0.2912927479990299,0.23356779044385156,0.2903225806451613
50,OG0000135,439,-0.27881548974943043,0.37357630979498857,0.5375854214123006,0.275626423690205,0.11161731207289294,0.5375854214123006,0.4624145785876993,0.1845102505694761,0.0774487471526196,0.1070615034168565,0.275626423690205,0.2642369020501139,0.24601366742596809
51,OG0000136,682,-0.1573313782991206,0.31085043988269795,0.5718475073313782,0.2976539589442815,0.12023460410557185,0.5718475073313782,0.4281524926686217,0.2565982404692082,0.13196480938416422,0.12463343108504399,0.30791788856304986,0.2111436950146628,0.25219941348973607
52,OG0000137,704,-0.5373579545454537,0.3494318181818181,0.4900568181818181,0.2599431818181818,0.08522727272727273,0.4900568181818181,0.5099431818181818,0.2627840909090909,0.10511363636363637,0.15767045454545453,0.21164772727272727,0.24715909090909088,0.2883522727272727
53,OG0000138,731,-0.3031463748290011,0.3023255813953488,0.5389876880984953,0.280437756497948,0.09849521203830369,0.5389876880984953,0.4610123119015048,0.2708618331053352,0.1518467852257182,0.11901504787961696,0.2859097127222982,0.2325581395348837,0.24623803009575923
54,OG0000139,478,-0.40606694560669493,0.3284518828451883,0.4937238493723849,0.24476987447698745,0.10669456066945607,0.4937238493723849,0.506276150627615,0.27405857740585776,0.15481171548117156,0.1192468619246862,0.26569037656903766,0.24686192468619245,0.21966527196652721
55,OG0000140,396,-0.17449494949494965,0.2727272727272727,0.5656565656565656,0.31565656565656564,0.09343434343434345,0.5656565656565656,0.43434343434343436,0.24494949494949494,0.12121212121212122,0.12373737373737373,0.31565656565656564,0.23737373737373738,0.2904040404040404
56,OG0000156,1204,0.1652823920265783,0.32475083056478404,0.590531561461794,0.3538205980066445,0.08471760797342193,0.590531561461794,0.409468438538206,0.20514950166112958,0.09966777408637874,0.10548172757475083,0.3222591362126246,0.22508305647840532,0.3014950166112957
57,OG0000158,506,-0.19624505928853783,0.3399209486166008,0.5335968379446641,0.30632411067193677,0.06521739130434782,0.5335968379446641,0.466403162055336,0.24901185770750986,0.12648221343873517,0.1225296442687747,0.2569169960474308,0.2272727272727273,0.27470355731225293
58,OG0000159,810,-0.35111111111110954,0.34814814814814815,0.4925925925925926,0.308641975308642,0.0851851851851852,0.4925925925925926,0.5074074074074074,0.24938271604938272,0.12222222222222223,0.1271604938271605,0.2382716049382716,0.22962962962962963,0.32098765432098764
59,OG0000160,562,-0.37704626334519553,0.34341637010676157,0.5195729537366548,0.2580071174377224,0.1512455516014235,0.5195729537366548,0.4804270462633452,0.2277580071174377,0.12633451957295375,0.10142348754448399,0.27580071174377224,0.23665480427046265,0.23487544483985762
60,OG0000161,592,-0.37060810810810835,0.2956081081081081,0.5101351351351351,0.2905405405405405,0.10135135135135134,0.5101351351351351,0.48986486486486486,0.25506756756756754,0.1233108108108108,0.13175675675675674,0.2939189189189189,0.2533783783783784,0.22466216216216217
61,OG0000164,330,0.0457575757575758,0.296969696969697,0.5545454545454545,0.3848484848484849,0.05454545454545455,0.5545454545454545,0.44545454545454544,0.24545454545454545,0.08484848484848484,0.16060606060606059,0.296969696969697,0.16666666666666666,0.35757575757575755
62,OG0000166,649,-0.044530046224961456,0.3821263482280431,0.5500770416024653,0.29738058551617874,0.08936825885978428,0.5500770416024653,0.44992295839753466,0.19722650231124805,0.09244992295839753,0.10477657935285054,0.288135593220339,0.26656394453004617,0.2342064714946071
63,OG0000167,423,-0.47990543735224495,0.31678486997635935,0.4822695035460993,0.2860520094562648,0.07801418439716312,0.4822695035460993,0.5177304964539007,0.26004728132387706,0.14893617021276595,0.1111111111111111,0.2434988179669031,0.2364066193853428,0.2813238770685579
64,OG0000168,590,-0.03186440677966098,0.3491525423728814,0.5542372881355931,0.30677966101694915,0.111864406779661,0.5542372881355931,0.44576271186440675,0.19152542372881354,0.06949152542372881,0.12203389830508474,0.3220338983050848,0.25762711864406784,0.2559322033898305
65,OG0000170,295,-0.060677966101694826,0.28474576271186436,0.5457627118644068,0.32542372881355935,0.10847457627118644,0.5457627118644068,0.45423728813559316,0.2542372881355932,0.1423728813559322,0.11186440677966102,0.31864406779661014,0.20677966101694914,0.29491525423728815
66,OG0000171,912,-0.45668859649122656,0.33333333333333337,0.5361842105263158,0.24780701754385964,0.11403508771929825,0.5361842105263158,0.4638157894736842,0.23026315789473684,0.11184210526315788,0.11842105263157895,0.24780701754385961,0.27850877192982454,0.24013157894736842
67,OG0000172,336,-0.3110119047619049,0.2976190476190476,0.5744047619047619,0.27380952380952384,0.11607142857142858,0.5744047619047619,0.42559523809523814,0.25892857142857145,0.1279761904761905,0.13095238095238096,0.29464285714285715,0.2261904761904762,0.2619047619047619
68,OG0000185,340,-0.04558823529411758,0.34411764705882353,0.5852941176470587,0.3205882352941176,0.09411764705882354,0.5852941176470587,0.41470588235294115,0.22941176470588234,0.11764705882352941,0.11176470588235293,0.2852941176470588,0.24411764705882355,0.23823529411764705
69,OG0000186,454,-0.22444933920704857,0.31277533039647576,0.5462555066079295,0.2841409691629956,0.1211453744493392,0.5462555066079295,0.4537444933920705,0.2599118942731278,0.11674008810572686,0.14317180616740088,0.30176211453744495,0.2246696035242291,0.2555066079295154
70,OG0000187,334,-0.19640718562874257,0.5179640718562875,0.4850299401197605,0.2844311377245509,0.05089820359281437,0.4850299401197605,0.5149700598802395,0.15868263473053892,0.08083832335329341,0.07784431137724551,0.17664670658682635,0.2994011976047904,0.25449101796407186
71,OG0000188,536,-0.33880597014925384,0.26865671641791045,0.5485074626865671,0.27798507462686567,0.12313432835820895,0.5485074626865671,0.45149253731343286,0.2574626865671642,0.13246268656716417,0.125,0.30410447761194026,0.22014925373134328,0.2630597014925373
72,OG0000189,412,-0.08470873786407769,0.3398058252427184,0.5922330097087378,0.32281553398058255,0.10679611650485436,0.5922330097087378,0.4077669902912621,0.24757281553398058,0.1407766990291262,0.10679611650485438,0.2961165048543689,0.22815533980582522,0.23786407766990292
73,OG0000191,683,-0.45797950219619155,0.2869692532942899,0.493411420204978,0.3074670571010249,0.0951683748169839,0.493411420204978,0.506588579795022,0.30161054172767204,0.20644216691068815,0.0951683748169839,0.28111273792093705,0.19326500732064422,0.2781844802342606
74,OG0000192,379,-0.2773087071240109,0.2955145118733509,0.5514511873350924,0.29023746701846964,0.10817941952506596,0.5514511873350924,0.44854881266490765,0.2612137203166227,0.13720316622691292,0.12401055408970976,0.29551451187335087,0.22427440633245382,0.2532981530343008
75,OG0000193,298,-0.5006711409395977,0.2751677852348993,0.5369127516778524,0.23825503355704697,0.14093959731543623,0.5369127516778524,0.4630872483221476,0.2852348993288591,0.15100671140939598,0.1342281879194631,0.27181208053691275,0.261744966442953,0.22818791946308725
76,OG0000195,613,-0.42398042414355624,0.4290375203915171,0.5252854812398042,0.22512234910277323,0.08319738988580751,0.5252854812398042,0.4747145187601957,0.1533442088091354,0.0864600326264274,0.06688417618270799,0.21859706362153344,0.36867862969004894,0.17128874388254486
77,OG0000196,523,0.4648183556405362,0.3326959847036329,0.6405353728489483,0.35564053537284895,0.11663479923518164,0.6405353728489483,0.3594646271510516,0.1586998087954111,0.08604206500956023,0.07265774378585085,0.35564053537284895,0.22370936902485658,0.2906309751434034
78,OG0000197,681,0.09104258443465454,0.25844346549192365,0.5535976505139499,0.3348017621145374,0.12187958883994127,0.5535976505139499,0.4464023494860499,0.23348017621145373,0.13069016152716592,0.1027900146842878,0.3568281938325991,0.1894273127753304,0.31277533039647576
79,OG0000213,883,-0.3836919592298964,0.2797281993204983,0.4983012457531144,0.2853907134767837,0.0928652321630804,0.4983012457531144,0.5016987542468856,0.2842582106455266,0.1392978482446206,0.144960362400906,0.2706681766704417,0.19479048697621745,0.3250283125707814
80,OG0000214,164,-0.7932926829268298,0.25,0.45731707317073167,0.22560975609756095,0.10365853658536586,0.45731707317073167,0.5426829268292683,0.34756097560975613,0.24390243902439024,0.10365853658536586,0.2621951219512195,0.1829268292682927,0.15853658536585363
81,OG0000215,980,0.17183673469387764,0.389795918367347,0.5846938775510204,0.336734693877551,0.08469387755102041,0.5846938775510204,0.41530612244897963,0.19285714285714287,0.10612244897959183,0.08673469387755102,0.3,0.2612244897959184,0.29795918367346935
82,OG0000216,455,-0.43956043956043894,0.24175824175824176,0.5252747252747253,0.30109890109890114,0.11868131868131868,0.5252747252747253,0.4747252747252747,0.28571428571428575,0.14945054945054945,0.13626373626373628,0.3142857142857143,0.1956043956043956,0.29010989010989013
83,OG0000217,675,-0.2013333333333339,0.28,0.5422222222222222,0.3214814814814815,0.11407407407407408,0.5422222222222222,0.45777777777777784,0.26222222222222225,0.1525925925925926,0.10962962962962963,0.30814814814814817,0.20444444444444443,0.277037037037037
84,OG0000218,863,0.09327925840092721,0.2769409038238702,0.6118192352259559,0.3406720741599073,0.11008111239860952,0.6118192352259559,0.38818076477404406,0.20509849362688298,0.11587485515643106,0.08922363847045191,0.34530706836616454,0.21552723059096177,0.2769409038238702
85,OG0000219,979,-0.37732379979570824,0.3227783452502554,0.4923391215526048,0.28804902962206336,0.09908069458631258,0.4923391215526048,0.5076608784473953,0.2839632277834525,0.15832482124616956,0.12563840653728295,0.27272727272727276,0.1920326864147089,0.27272727272727276
86,OG0000220,1114,-0.21759425493716336,0.3509874326750449,0.5278276481149013,0.31508078994614,0.09515260323159784,0.5278276481149013,0.47217235188509865,0.24416517055655296,0.15260323159784558,0.09156193895870737,0.2666068222621185,0.23249551166965887,0.2755834829443447
87,OG0000221,265,-0.10490566037735839,0.4037735849056604,0.5660377358490566,0.30566037735849055,0.09433962264150944,0.5660377358490566,0.4339622641509434,0.230188679245283,0.10566037735849057,0.12452830188679245,0.2679245283018868,0.25283018867924534,0.26037735849056604
88,OG0000222,237,-0.6801687763713082,0.32067510548523204,0.4641350210970464,0.23628691983122363,0.10548523206751054,0.4641350210970464,0.5358649789029536,0.2658227848101266,0.13924050632911394,0.12658227848101267,0.24472573839662448,0.2616033755274262,0.25316455696202533
89,OG0000223,1108,-0.42879061371841004,0.2806859205776173,0.5207581227436823,0.30505415162454874,0.11101083032490974,0.5207581227436823,0.47924187725631767,0.30505415162454874,0.15162454873646208,0.15342960288808666,0.2743682310469314,0.18501805054151627,0.3393501805054152
90,OG0000224,527,0.5527514231499052,0.33396584440227706,0.6470588235294118,0.37571157495256163,0.11195445920303605,0.6470588235294118,0.35294117647058826,0.1404174573055028,0.07400379506641366,0.06641366223908918,0.381404174573055,0.269449715370019,0.2827324478178368
91,OG0000255,1298,-0.6065485362095537,0.29044684129429893,0.47996918335901384,0.27426810477657937,0.08320493066255778,0.47996918335901384,0.5200308166409862,0.30431432973805855,0.17103235747303547,0.1332819722650231,0.24036979969183359,0.21802773497688752,0.2950693374422188
92,OG0000256,612,-0.5258169934640516,0.4117647058823529,0.4803921568627451,0.2369281045751634,0.0784313725490196,0.4803921568627451,0.5196078431372549,0.2663398692810457,0.11601307189542484,0.1503267973856209,0.2026143790849673,0.2434640522875817,0.2222222222222222
93,OG0000257,372,-0.23010752688172087,0.2876344086021505,0.5430107526881721,0.3172043010752688,0.11559139784946237,0.5430107526881721,0.4569892473118279,0.2661290322580645,0.1370967741935484,0.12903225806451613,0.29301075268817206,0.2150537634408602,0.30913978494623656
94,OG0000258,477,-0.42725366876310256,0.350104821802935,0.5408805031446541,0.2851153039832285,0.0649895178197065,0.5408805031446541,0.4591194968553459,0.2746331236897275,0.09433962264150944,0.18029350104821804,0.2180293501048218,0.22641509433962265,0.34171907756813413
95,OG0000261,681,-0.04508076358296618,0.34801762114537443,0.5389133627019089,0.3083700440528635,0.08957415565345081,0.5389133627019089,0.4610866372980911,0.2041116005873715,0.10132158590308368,0.1027900146842878,0.30837004405286345,0.2525697503671072,0.22320117474302498
96,OG0000262,518,-0.5388030888030879,0.2528957528957529,0.49227799227799224,0.2644787644787645,0.11969111969111967,0.49227799227799224,0.5077220077220078,0.2972972972972973,0.1640926640926641,0.13320463320463322,0.2799227799227799,0.20077220077220076,0.277992277992278
97,OG0000263,668,-0.6473053892215561,0.3038922155688623,0.4775449101796407,0.21556886227544914,0.10179640718562874,0.4775449101796407,0.5224550898203593,0.2754491017964072,0.17514970059880242,0.10029940119760479,0.22754491017964074,0.28443113772455086,0.20359281437125748
98,OG0000264,120,-0.4716666666666665,0.3333333333333333,0.47500000000000003,0.275,0.06666666666666667,0.47500000000000003,0.5249999999999999,0.26666666666666666,0.14166666666666666,0.125,0.26666666666666666,0.24166666666666664,0.23333333333333334
99,OG0000266,1896,-0.23607594936708745,0.31012658227848106,0.5221518987341772,0.29430379746835444,0.10917721518987342,0.5221518987341772,0.47784810126582283,0.27426160337552746,0.13660337552742619,0.13765822784810128,0.290084388185654,0.21202531645569622,0.2737341772151899
100,OG0000267,790,-0.547974683544303,0.31265822784810127,0.4886075949367089,0.2670886075949367,0.10506329113924051,0.4886075949367089,0.5113924050632912,0.2911392405063291,0.16582278481012658,0.12531645569620253,0.2417721518987342,0.23037974683544304,0.2518987341772152
101,OG0000269,734,-0.6474114441416887,0.30245231607629425,0.47956403269754766,0.25885558583106266,0.09128065395095368,0.47956403269754766,0.5204359673024522,0.27929155313351495,0.14577656675749318,0.1335149863760218,0.2343324250681199,0.21934604904632152,0.28610354223433243
102,OG0000270,487,-0.4016427104722789,0.3203285420944558,0.5256673511293635,0.2731006160164271,0.07186858316221767,0.5256673511293635,0.47433264887063653,0.1950718685831622,0.09650924024640656,0.09856262833675565,0.2505133470225873,0.2997946611909651,0.20123203285420943
103,OG0000271,1268,0.1580441640378555,0.30914826498422715,0.5891167192429022,0.34069400630914826,0.12066246056782334,0.5891167192429022,0.4108832807570978,0.20110410094637224,0.11435331230283913,0.08675078864353312,0.3564668769716088,0.18533123028391169,0.2736593059936908
104,OG0000272,1426,0.07237026647966331,0.3071528751753156,0.5841514726507714,0.31626928471248245,0.1297335203366059,0.5841514726507714,0.41584852734922867,0.20056100981767183,0.09817671809256662,0.10238429172510519,0.34151472650771386,0.211781206171108,0.2713884992987377
105,OG0000273,1293,-0.31245166279968994,0.2962103634957463,0.5274555297757154,0.28074245939675174,0.10750193348801237,0.5274555297757154,0.47254447022428464,0.2559938128383604,0.12915699922660479,0.1268368136117556,0.29698375870069604,0.23743232791956692,0.2505800464037123
106,OG0000274,546,-0.08479853479853482,0.34249084249084244,0.5476190476190476,0.27472527472527475,0.12271062271062272,0.5476190476190476,0.4523809523809524,0.21245421245421245,0.10805860805860806,0.10439560439560439,0.2985347985347986,0.26373626373626374,0.21978021978021978
107,OG0000275,948,0.8790084388185647,0.33544303797468356,0.6845991561181435,0.39135021097046413,0.1571729957805907,0.6845991561181435,0.3154008438818565,0.1339662447257384,0.08227848101265822,0.05168776371308017,0.4240506329113924,0.1972573839662447,0.26054852320675104
108,OG0000276,379,-0.162269129287599,0.41688654353562005,0.4327176781002638,0.3007915567282322,0.0474934036939314,0.4327176781002638,0.5672823218997362,0.20316622691292877,0.06596306068601583,0.13720316622691292,0.26649076517150394,0.3007915567282322,0.21108179419525067
