,id,gravy,tiny,small,aliphatic,aromatic,non_polar,polar,charged,basic,acidic,helix,turn,sheet
26,Mg-16820,-0.64,0.31111111111111117,0.5,0.2111111111111111,0.13333333333333333,0.5,0.5,0.2888888888888889,0.16666666666666669,0.12222222222222223,0.24444444444444446,0.3111111111111111,0.14444444444444443
27,Mg-01965,-0.3053097345132743,0.3451327433628319,0.5398230088495576,0.2256637168141593,0.11504424778761062,0.5398230088495576,0.46017699115044247,0.16814159292035397,0.08849557522123894,0.07964601769911504,0.26548672566371684,0.27876106194690264,0.1592920353982301
28,Mg-4965,-1.3214659685863874,0.3403141361256545,0.49214659685863876,0.14659685863874344,0.06806282722513089,0.49214659685863876,0.5078534031413612,0.20418848167539264,0.09424083769633508,0.1099476439790576,0.11518324607329843,0.41361256544502617,0.21465968586387435
29,Hs-25A10,-0.3057416267942586,0.34928229665071775,0.5645933014354066,0.3444976076555024,0.07655502392344497,0.5645933014354066,0.43540669856459335,0.2200956937799043,0.10526315789473684,0.11483253588516747,0.23923444976076555,0.2535885167464115,0.32057416267942584
30,Hs-32E03,-0.7154255319148937,0.36170212765957444,0.5053191489361702,0.324468085106383,0.010638297872340425,0.5053191489361702,0.49468085106382975,0.3670212765957446,0.18617021276595747,0.18085106382978722,0.14361702127659576,0.21276595744680848,0.38829787234042556
31,AAN15809.1,-0.5024154589371982,0.21256038647342995,0.47826086956521746,0.27053140096618356,0.11594202898550723,0.47826086956521746,0.5217391304347826,0.3285024154589372,0.18115942028985507,0.1473429951690821,0.32367149758454106,0.22946859903381644,0.24396135265700483
32,AAN08579.1,-0.22989130434782615,0.2771739130434782,0.5271739130434783,0.2717391304347826,0.07608695652173914,0.5271739130434783,0.4728260869565217,0.2228260869565217,0.13043478260869565,0.09239130434782608,0.28260869565217395,0.2717391304347826,0.20108695652173914
33,AAN08580.1,-0.09597701149425285,0.3448275862068966,0.5,0.25862068965517243,0.08045977011494254,0.5,0.5,0.235632183908046,0.12643678160919541,0.10919540229885058,0.2701149425287357,0.21839080459770116,0.20114942528735633
34,AAN08584.1,-0.2453488372093023,0.32558139534883723,0.5290697674418605,0.2558139534883721,0.06976744186046512,0.5290697674418605,0.4709302325581396,0.23837209302325582,0.12790697674418605,0.11046511627906977,0.2616279069767442,0.28488372093023256,0.22674418604651164
35,AAN52090.1,-0.2027906976744187,0.20930232558139533,0.5534883720930233,0.29302325581395344,0.16279069767441862,0.5534883720930233,0.44651162790697674,0.24186046511627907,0.13023255813953488,0.11162790697674418,0.36744186046511623,0.24186046511627907,0.2511627906976744
36,AAR37367.1,-0.04400000000000007,0.352,0.6080000000000001,0.34400000000000003,0.08000000000000002,0.6080000000000001,0.39199999999999996,0.232,0.168,0.064,0.28800000000000003,0.256,0.272
37,AAR37368.1,-0.20058479532163737,0.3567251461988304,0.5204678362573099,0.23391812865497075,0.10526315789473684,0.5204678362573099,0.47953216374269003,0.15789473684210525,0.08187134502923976,0.07602339181286549,0.27485380116959063,0.34502923976608185,0.17543859649122806
38,AAN08585.1,-0.20056818181818173,0.3579545454545454,0.4943181818181819,0.2897727272727273,0.056818181818181816,0.4943181818181819,0.5056818181818181,0.2272727272727273,0.13636363636363635,0.09090909090909091,0.2556818181818182,0.25,0.25
39,AAN52092.1,-0.19099099099099073,0.23423423423423423,0.5225225225225226,0.32432432432432434,0.04504504504504504,0.5225225225225226,0.4774774774774775,0.3063063063063063,0.16216216216216217,0.14414414414414414,0.32432432432432434,0.2702702702702703,0.2522522522522523
40,AAN15807.1,0.18437499999999996,0.1640625,0.5703125,0.3046875,0.1640625,0.5703125,0.4296875,0.2109375,0.140625,0.0703125,0.4453125,0.1953125,0.1953125
41,AAN08589.1,-0.1972222222222223,0.28888888888888886,0.5222222222222223,0.26666666666666666,0.08333333333333334,0.5222222222222223,0.47777777777777775,0.22222222222222224,0.12777777777777777,0.09444444444444444,0.2833333333333333,0.2722222222222222,0.17777777777777776
42,AAN08590.1,0.010084033613445103,0.14285714285714285,0.5210084033613446,0.3277310924369748,0.14285714285714285,0.5210084033613446,0.4789915966386555,0.31092436974789917,0.20168067226890757,0.1092436974789916,0.38655462184873945,0.1092436974789916,0.31092436974789917
43,AAN52094.1,0.4829787234042554,0.23404255319148937,0.6808510638297871,0.3829787234042553,0.14893617021276595,0.6808510638297871,0.3191489361702127,0.2765957446808511,0.19148936170212766,0.0851063829787234,0.42553191489361697,0.1276595744680851,0.3191489361702128
44,AAN15808.1,-0.3429319371727747,0.29842931937172773,0.5445026178010471,0.23560209424083767,0.1256544502617801,0.5445026178010471,0.45549738219895286,0.2198952879581152,0.11518324607329843,0.10471204188481675,0.28272251308900526,0.25654450261780104,0.2408376963350785
45,AAR37370.1,-0.03626373626373611,0.3516483516483517,0.5384615384615384,0.23076923076923078,0.17582417582417584,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.09890109890109891,0.054945054945054944,0.3076923076923077,0.34065934065934067,0.20879120879120877
46,AAQ10018.1,-1.4193939393939372,0.2212121212121212,0.3181818181818182,0.15757575757575756,0.09090909090909091,0.3181818181818182,0.6818181818181819,0.4696969696969698,0.20303030303030303,0.26666666666666666,0.17575757575757575,0.22424242424242424,0.3242424242424242
47,AAQ10019.1,0.5742268041237109,0.16494845360824742,0.6185567010309279,0.32989690721649484,0.16494845360824742,0.6185567010309279,0.38144329896907214,0.13402061855670103,0.10309278350515463,0.030927835051546393,0.4742268041237113,0.28865979381443296,0.24742268041237114
48,AAQ10020.1,-0.17944444444444455,0.2833333333333333,0.5222222222222223,0.2777777777777778,0.07222222222222223,0.5222222222222223,0.4777777777777778,0.22222222222222224,0.12777777777777777,0.09444444444444444,0.28888888888888886,0.2722222222222222,0.19444444444444442
49,AAQ10021.1,-0.13749999999999998,0.34090909090909094,0.5170454545454545,0.30113636363636365,0.0625,0.5170454545454545,0.4829545454545454,0.22159090909090912,0.13068181818181818,0.09090909090909091,0.2727272727272727,0.24431818181818182,0.2556818181818182
50,AAQ10023.1,-0.8990000000000004,0.21666666666666667,0.42333333333333334,0.22999999999999998,0.13,0.42333333333333334,0.5766666666666667,0.21666666666666667,0.14666666666666667,0.07,0.2733333333333333,0.32333333333333336,0.18333333333333335
51,AAQ10022.1,-0.342134831460674,0.25842696629213485,0.5056179775280899,0.27528089887640445,0.10112359550561797,0.5056179775280899,0.4943820224719101,0.3202247191011236,0.18539325842696627,0.1348314606741573,0.28089887640449435,0.1797752808988764,0.2696629213483146
52,AAL40719.1,-0.5659003831417619,0.260536398467433,0.4674329501915709,0.27203065134099613,0.08045977011494253,0.4674329501915709,0.5325670498084291,0.32950191570881227,0.13793103448275862,0.19157088122605365,0.27969348659003834,0.18007662835249044,0.31800766283524906
53,AAN08591.1,-0.9480519480519477,0.21590909090909088,0.4318181818181818,0.23863636363636365,0.10227272727272727,0.4318181818181818,0.5681818181818182,0.34577922077922074,0.19642857142857142,0.14935064935064934,0.2564935064935065,0.2353896103896104,0.21590909090909088
54,ASX95040.1,-0.1177083333333336,0.23958333333333334,0.5833333333333334,0.22916666666666663,0.125,0.5833333333333334,0.41666666666666663,0.3020833333333333,0.15625,0.14583333333333331,0.35416666666666663,0.26041666666666663,0.26041666666666663
55,ASX95049.1,-1.6049180327868853,0.1912568306010929,0.30054644808743164,0.17486338797814208,0.01639344262295082,0.30054644808743164,0.6994535519125683,0.5300546448087432,0.26229508196721313,0.26775956284153,0.1639344262295082,0.16939890710382513,0.31147540983606553
56,QUP79262.1,-0.36557377049180323,0.2786885245901639,0.5163934426229508,0.26229508196721313,0.05737704918032788,0.5163934426229508,0.48360655737704916,0.2540983606557377,0.1557377049180328,0.09836065573770492,0.2622950819672131,0.2704918032786885,0.21311475409836064
57,ASX95048.1,0.7137254901960763,0.6372549019607843,0.892156862745098,0.17647058823529413,0.16666666666666666,0.892156862745098,0.10784313725490197,0.029411764705882353,0.029411764705882353,0.0,0.2549019607843137,0.47058823529411764,0.11764705882352941
58,AAN52093.1,-0.2335260115606935,0.34682080924855496,0.4971098265895953,0.2890173410404624,0.057803468208092484,0.4971098265895953,0.5028901734104047,0.23121387283236994,0.13872832369942195,0.09248554913294799,0.2543352601156069,0.2543352601156069,0.2485549132947977
59,AAR37369.1,0.6445859872611464,0.21656050955414013,0.6178343949044586,0.3503184713375796,0.16560509554140126,0.6178343949044586,0.3821656050955414,0.14012738853503184,0.08917197452229299,0.050955414012738856,0.4713375796178344,0.1656050955414013,0.2229299363057325
60,AAZ77751.1,0.4023255813953491,0.2558139534883721,0.6511627906976745,0.3023255813953488,0.06976744186046512,0.6511627906976745,0.34883720930232553,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.3488372093023256,0.3953488372093023,0.2558139534883721
61,AAQ97032.1,-0.14714285714285705,0.3464285714285714,0.5321428571428571,0.2571428571428571,0.12142857142857143,0.5321428571428571,0.46785714285714286,0.20714285714285713,0.12857142857142856,0.07857142857142857,0.30714285714285716,0.28214285714285714,0.1607142857142857
62,AAQ10016.1,-0.5809523809523814,0.36190476190476195,0.44285714285714284,0.2,0.1142857142857143,0.44285714285714284,0.5571428571428572,0.2761904761904762,0.13333333333333333,0.14285714285714285,0.23809523809523808,0.18571428571428572,0.23333333333333334
63,AAR37372.1,-0.32774869109947646,0.16753926701570682,0.4869109947643979,0.31937172774869116,0.07853403141361257,0.4869109947643979,0.5130890052356021,0.27225130890052357,0.1413612565445026,0.13089005235602094,0.3507853403141361,0.20418848167539266,0.225130890052356
64,AAN08587.1,-0.4737991266375542,0.23799126637554585,0.5240174672489083,0.24017467248908295,0.13100436681222707,0.5240174672489083,0.4759825327510917,0.259825327510917,0.13100436681222707,0.12882096069868995,0.31877729257641924,0.22707423580786024,0.2510917030567686
65,AAN08586.1,-0.9999999999999996,0.20689655172413793,0.3869731800766283,0.20306513409961685,0.07279693486590039,0.3869731800766283,0.6130268199233715,0.2988505747126437,0.0842911877394636,0.21455938697318006,0.23754789272030652,0.29118773946360155,0.24137931034482757
66,AAN08588.1,0.7659999999999999,0.26,0.7200000000000002,0.44,0.16,0.7200000000000002,0.28,0.14,0.12000000000000001,0.02,0.46,0.14,0.32000000000000006
67,AAQ09004.1,-0.6376383763837642,0.3136531365313653,0.49446494464944646,0.19557195571955718,0.12177121771217711,0.49446494464944646,0.5055350553505535,0.2619926199261992,0.13653136531365315,0.12546125461254612,0.25092250922509224,0.3173431734317343,0.12177121771217712
68,AAQ10017.1,0.25804597701149407,0.33333333333333326,0.6666666666666666,0.3160919540229885,0.09770114942528736,0.6666666666666666,0.33333333333333326,0.16666666666666666,0.11494252873563218,0.05172413793103448,0.3218390804597701,0.29885057471264365,0.20689655172413796
69,AAN15806.1,-0.685239852398524,0.22509225092250923,0.4833948339483395,0.21771217712177124,0.12177121771217711,0.4833948339483395,0.5166051660516605,0.3284132841328413,0.16974169741697415,0.15867158671586715,0.2915129151291513,0.25092250922509224,0.20295202952029517
70,AAR37373.1,-0.2832460732984293,0.17277486910994766,0.49214659685863876,0.3089005235602095,0.09424083769633507,0.49214659685863876,0.5078534031413613,0.25654450261780104,0.13089005235602094,0.1256544502617801,0.35602094240837695,0.20418848167539266,0.21465968586387435
71,AEV57568.1,-1.3081151832460731,0.20418848167539266,0.41361256544502617,0.16753926701570682,0.08376963350785341,0.41361256544502617,0.5863874345549738,0.31413612565445026,0.1518324607329843,0.16230366492146597,0.20680628272251309,0.3455497382198952,0.21989528795811517
72,AAR37375.1,-0.40444444444444466,0.3388888888888889,0.5222222222222221,0.2722222222222222,0.11944444444444444,0.5222222222222221,0.4777777777777778,0.21388888888888888,0.125,0.08888888888888888,0.2861111111111111,0.2861111111111111,0.2111111111111111
73,AAR37371.1,-1.6155555555555536,0.2634920634920635,0.3111111111111111,0.1619047619047619,0.031746031746031744,0.3111111111111111,0.6888888888888888,0.5174603174603174,0.1746031746031746,0.34285714285714286,0.11428571428571428,0.16507936507936508,0.35555555555555557
74,AAQ10025.1,-1.5864779874213817,0.24528301886792453,0.3144654088050315,0.16666666666666666,0.031446540880503145,0.3144654088050315,0.6855345911949685,0.5157232704402516,0.1792452830188679,0.3364779874213837,0.12578616352201258,0.1729559748427673,0.34276729559748426
75,AAC05133.1,-0.47783251231527135,0.3251231527093596,0.4975369458128079,0.2561576354679803,0.08866995073891626,0.4975369458128079,0.5024630541871922,0.24137931034482757,0.08866995073891626,0.1527093596059113,0.270935960591133,0.3251231527093596,0.2019704433497537
76,AAD45868.1,-0.3533596837944665,0.391304347826087,0.5158102766798419,0.2549407114624506,0.09881422924901186,0.5158102766798419,0.4841897233201581,0.15810276679841895,0.08893280632411067,0.06916996047430829,0.25889328063241107,0.35375494071146246,0.1798418972332016
77,ABN64198.1,-0.2591133004926106,0.1921182266009852,0.5911330049261084,0.2660098522167488,0.1724137931034483,0.5911330049261084,0.40886699507389157,0.2857142857142857,0.14778325123152708,0.13793103448275862,0.3694581280788177,0.19704433497536947,0.270935960591133
78,AAM28240.1,-0.14976303317535564,0.33807266982622436,0.5466034755134281,0.27804107424960506,0.1137440758293839,0.5466034755134281,0.45339652448657186,0.15639810426540282,0.09320695102685624,0.0631911532385466,0.30647709320695105,0.31911532385466035,0.16429699842022116
79,ABO38110.1,-0.3751700680272111,0.35714285714285715,0.5374149659863945,0.24489795918367346,0.11564625850340135,0.5374149659863945,0.46258503401360546,0.20408163265306123,0.11564625850340136,0.08843537414965986,0.272108843537415,0.24149659863945577,0.19727891156462585
80,AAF37276.1,-0.286018237082067,0.2522796352583586,0.5592705167173252,0.2644376899696048,0.15501519756838905,0.5592705167173252,0.44072948328267475,0.22492401215805471,0.13069908814589665,0.09422492401215805,0.34954407294832823,0.2553191489361702,0.18844984802431608
81,ASX95024.1,0.11379310344827613,0.4482758620689655,0.7241379310344829,0.14942528735632182,0.21839080459770116,0.7241379310344829,0.2758620689655173,0.11494252873563218,0.06896551724137931,0.04597701149425287,0.3563218390804598,0.367816091954023,0.14942528735632182
82,ASX95039.1,-0.2974025974025971,0.19480519480519481,0.5454545454545454,0.2727272727272727,0.11688311688311688,0.5454545454545454,0.45454545454545453,0.2597402597402597,0.15584415584415584,0.1038961038961039,0.37662337662337664,0.24675324675324675,0.19480519480519481
83,QPG92974.1,-0.7724637681159422,0.2028985507246377,0.4927536231884058,0.2028985507246377,0.17391304347826086,0.4927536231884058,0.5072463768115942,0.34782608695652173,0.2753623188405797,0.07246376811594203,0.2318840579710145,0.2898550724637681,0.17391304347826086
84,AAN08583.1,-0.5112128146453081,0.21739130434782608,0.4759725400457666,0.2700228832951945,0.10526315789473684,0.4759725400457666,0.5240274599542334,0.3020594965675057,0.16247139588100687,0.13958810068649885,0.2951945080091533,0.2448512585812357,0.2723112128146453
85,ASX95047.1,-1.0955128205128182,0.25961538461538464,0.4519230769230769,0.22435897435897437,0.05769230769230769,0.4519230769230769,0.548076923076923,0.3621794871794871,0.20192307692307693,0.16025641025641024,0.15384615384615385,0.23717948717948717,0.266025641025641
86,AAR35032.1,-0.47187500000000004,0.24999999999999997,0.4791666666666667,0.24479166666666669,0.10937500000000001,0.4791666666666667,0.5208333333333333,0.18229166666666666,0.09375,0.08854166666666666,0.30208333333333337,0.28125,0.17708333333333331
87,AXP79047.1,-0.3038461538461536,0.20512820512820515,0.5512820512820512,0.2692307692307692,0.11538461538461538,0.5512820512820512,0.44871794871794873,0.2564102564102564,0.15384615384615385,0.10256410256410256,0.358974358974359,0.2435897435897436,0.21794871794871795
88,ASX95043.1,-0.45193798449612377,0.524547803617571,0.5736434108527132,0.15503875968992248,0.08785529715762273,0.5736434108527132,0.4263565891472868,0.09043927648578812,0.05684754521963824,0.03359173126614987,0.19379844961240308,0.4470284237726098,0.1111111111111111
89,AOT85457.1,-0.08120805369127514,0.40268456375838924,0.5302013422818792,0.261744966442953,0.08053691275167785,0.5302013422818792,0.4697986577181208,0.1879194630872483,0.10738255033557048,0.08053691275167785,0.2550335570469799,0.2684563758389262,0.2214765100671141
90,AAC46496.1,-0.8582089552238786,0.2126865671641791,0.3899253731343283,0.27611940298507465,0.06529850746268656,0.3899253731343283,0.6100746268656716,0.3694029850746269,0.18097014925373134,0.1884328358208955,0.24813432835820898,0.16791044776119401,0.32276119402985076
91,AAN52095.1,-0.28571428571428564,0.2108843537414966,0.5306122448979592,0.272108843537415,0.14965986394557823,0.5306122448979592,0.46938775510204084,0.24489795918367346,0.1360544217687075,0.108843537414966,0.35374149659863946,0.2585034013605442,0.25170068027210885
92,AAK21881.1,-0.062048192771084504,0.29518072289156627,0.5753012048192772,0.29518072289156627,0.12650602409638553,0.5753012048192772,0.4246987951807229,0.1686746987951807,0.0963855421686747,0.07228915662650602,0.3343373493975904,0.2620481927710843,0.22289156626506024
93,AAD01511.1,-0.5809523809523812,0.3073593073593074,0.5281385281385281,0.2207792207792208,0.12121212121212122,0.5281385281385281,0.47186147186147187,0.2207792207792208,0.12121212121212122,0.09956709956709957,0.2683982683982684,0.3116883116883117,0.17316017316017315
94,AAL40720.1,-1.1893975903614444,0.1855421686746988,0.4192771084337349,0.18072289156626503,0.1253012048192771,0.4192771084337349,0.5807228915662651,0.4457831325301206,0.1855421686746988,0.2602409638554217,0.24819277108433735,0.1879518072289157,0.23132530120481928
95,CAC27774.1,-0.7449781659388642,0.3493449781659389,0.5502183406113538,0.185589519650655,0.08951965065502183,0.5502183406113538,0.4497816593886462,0.1943231441048035,0.11135371179039301,0.08296943231441048,0.18777292576419213,0.38209606986899564,0.17248908296943233
96,AFB73917.1,-1.6908759124087562,0.27007299270072993,0.26642335766423353,0.17883211678832117,0.02554744525547445,0.26642335766423353,0.7335766423357664,0.5583941605839416,0.291970802919708,0.2664233576642336,0.11678832116788321,0.11313868613138686,0.3029197080291971
97,AKU46811.1,0.04503311258278159,0.23841059602649006,0.5430463576158939,0.304635761589404,0.11258278145695365,0.5430463576158939,0.45695364238410596,0.2582781456953643,0.12582781456953643,0.13245033112582782,0.37748344370860926,0.2052980132450331,0.2052980132450331
98,AAD42163.1,-0.3109947643979057,0.17277486910994766,0.4869109947643979,0.31937172774869116,0.07853403141361257,0.4869109947643979,0.5130890052356021,0.2670157068062827,0.13612565445026178,0.13089005235602094,0.3507853403141361,0.19895287958115182,0.225130890052356
99,AAL66022.1,-0.6214022140221407,0.3062730627306273,0.49815498154981547,0.1992619926199262,0.12915129151291513,0.49815498154981547,0.5018450184501845,0.2619926199261992,0.13653136531365315,0.12546125461254612,0.25830258302583026,0.3062730627306273,0.12915129151291513
100,CAJ77137.1,-0.35889328063241105,0.3952569169960475,0.5098814229249012,0.25691699604743085,0.09881422924901186,0.5098814229249012,0.4901185770750988,0.16403162055335968,0.09288537549407115,0.07114624505928854,0.2608695652173913,0.35968379446640314,0.1798418972332016
101,ABB02655.1,-0.10351758793969845,0.20100502512562812,0.5276381909547738,0.33668341708542715,0.135678391959799,0.5276381909547738,0.4723618090452261,0.3015075376884422,0.15577889447236182,0.1457286432160804,0.3668341708542714,0.15577889447236182,0.2663316582914573
102,AHZ64337.1,0.18400000000000016,0.28,0.54,0.32,0.08,0.54,0.4600000000000001,0.18,0.1,0.08,0.38,0.36000000000000004,0.16
103,AUC62690.1,0.03488372093023249,0.38372093023255816,0.5697674418604651,0.1511627906976744,0.18604651162790697,0.5697674418604651,0.4302325581395349,0.16279069767441862,0.09302325581395349,0.06976744186046512,0.313953488372093,0.313953488372093,0.11627906976744186
104,ARC52277.1,-0.36919642857142876,0.2455357142857143,0.5401785714285714,0.2633928571428571,0.14732142857142855,0.5401785714285714,0.45982142857142855,0.2589285714285714,0.13392857142857142,0.125,0.32589285714285715,0.23214285714285715,0.21875
105,QAB04953.1,-0.5797188755020076,0.22690763052208834,0.5060240963855421,0.26104417670682734,0.13253012048192772,0.5060240963855421,0.49397590361445787,0.3313253012048193,0.17269076305220885,0.15863453815261044,0.3072289156626506,0.2028112449799197,0.23694779116465864
106,BAD34543.1,-0.353125,0.41071428571428575,0.5758928571428572,0.22767857142857142,0.10267857142857142,0.5758928571428572,0.42410714285714285,0.19642857142857142,0.10267857142857142,0.09375,0.23214285714285715,0.29464285714285715,0.1830357142857143
107,AAK21961.1,-0.5701421800947873,0.32701421800947866,0.5545023696682465,0.20853080568720378,0.15165876777251183,0.5545023696682465,0.44549763033175355,0.21800947867298578,0.11848341232227488,0.0995260663507109,0.25118483412322273,0.27014218009478674,0.24644549763033174
108,AAG21331.2,-0.297841726618705,0.37410071942446044,0.5467625899280575,0.30935251798561153,0.05755395683453238,0.5467625899280575,0.4532374100719424,0.23021582733812948,0.15827338129496404,0.07194244604316546,0.2158273381294964,0.3165467625899281,0.28057553956834536
109,AAN32886.1,0.21405405405405398,0.43243243243243246,0.5621621621621622,0.31891891891891894,0.07027027027027027,0.5621621621621622,0.43783783783783786,0.14594594594594595,0.07567567567567568,0.07027027027027027,0.25405405405405407,0.32972972972972975,0.24324324324324326
110,AAN32887.1,-0.3363636363636363,0.23484848484848486,0.5075757575757576,0.25,0.12878787878787878,0.5075757575757576,0.49242424242424243,0.21212121212121213,0.11363636363636365,0.09848484848484848,0.3257575757575758,0.25,0.1893939393939394
111,AAN14978.1,-0.15199999999999986,0.3371428571428572,0.56,0.27142857142857146,0.14,0.56,0.43999999999999995,0.18857142857142856,0.10857142857142857,0.08,0.3171428571428571,0.28285714285714286,0.22285714285714286
